tconst,averageRating,numVotes
tt0033719,7.1,35
tt0033720,6.4,28
tt0033722,7.5,1558
tt0033723,7.6,3070
tt0033725,6.1,329
tt0033726,6.6,877
tt0033727,7.1,986
tt0033728,6.0,477
tt0033729,7.8,18835
tt0033733,5.9,35
tt0033738,5.9,109
tt0033739,6.1,146
tt0033740,7.2,3235
tt0033741,6.4,283
tt0033742,6.3,15
tt0033743,4.4,19
tt0033747,5.9,35
tt0033748,6.4,135
tt0033749,5.4,21
tt0033750,6.3,124
tt0033751,7.7,9
tt0033752,6.7,81
tt0033753,6.8,107
tt0033754,7.1,2684
tt0033757,7.0,175
tt0033758,6.9,93
tt0033759,5.3,68
tt0033760,5.2,1529
tt0033761,6.6,33
tt0033762,5.7,19
tt0033765,5.6,8
tt0033766,7.7,1060
tt0033769,7.1,43
tt0033770,6.0,28
tt0033771,6.2,116
tt0033774,7.1,2204
tt0033775,6.8,39
tt0033776,7.1,165
tt0033777,3.7,103
tt0033778,6.1,96
tt0033779,6.7,6
tt0033780,6.3,313
tt0033781,7.0,1321
tt0033782,6.0,123
tt0033783,4.9,17
tt0033784,5.4,39
tt0033785,7.4,14
tt0033786,7.3,52
tt0033787,5.3,1728
tt0033789,6.4,9
tt0033790,6.5,309
tt0033791,6.5,38
tt0033792,5.9,173
tt0033793,6.9,11
tt0033795,5.7,126
tt0033796,7.2,31
tt0033797,6.3,6
tt0033798,6.4,230
tt0033799,5.2,37
tt0033801,7.2,46
tt0033802,7.1,841
tt0033803,6.5,691
tt0033804,7.9,17165
tt0033805,5.8,207
tt0033806,6.2,333
tt0033807,6.5,70
tt0033808,6.0,332
tt0033809,8.0,196
tt0033810,6.2,56
tt0033811,7.6,68
tt0033812,5.1,48
tt0033813,7.0,47
tt0033814,5.6,83
tt0033815,5.7,27
tt0033817,7.5,13
tt0033819,5.7,11
tt0033820,5.5,22
tt0033821,6.1,98
tt0033822,3.8,24
tt0033825,4.1,10
tt0033826,5.0,6
tt0033827,5.1,100
tt0033829,7.5,31
tt0033831,6.2,11
tt0033832,6.8,637
tt0033834,6.6,31
tt0033836,8.2,9085
tt0033839,5.1,16
tt0033840,4.2,5
tt0033841,4.7,22
tt0033842,6.4,18
tt0033843,5.4,25
tt0033844,6.2,20
tt0033845,5.1,19
tt0033846,5.9,44
tt0033847,4.8,16
tt0033848,6.2,245
tt0033849,6.3,257
tt0033850,6.3,285
tt0033851,6.3,375
tt0033852,7.5,2369
tt0033853,6.9,345
tt0033855,5.6,5
tt0033856,6.3,100
tt0033858,6.5,564
tt0033861,6.7,77
tt0033864,5.4,38
tt0033867,6.8,424
tt0033868,7.0,1064
tt0033870,8.1,139018
tt0033871,6.1,374
tt0033872,6.4,8
tt0033873,7.3,4383
tt0033874,7.6,6023
tt0033875,6.2,45
tt0033876,6.7,10
tt0033878,7.7,19
tt0033879,6.3,1035
tt0033883,6.2,148
tt0033884,6.1,11
tt0033886,6.9,69
tt0033889,7.3,160
tt0033890,6.7,504
tt0033891,7.7,10876
tt0033894,5.0,8
tt0033895,5.0,49
tt0033896,7.5,11
tt0033898,5.8,59
tt0033900,6.7,62
tt0033902,6.6,940
tt0033903,5.4,13
tt0033906,4.8,12
tt0033907,6.2,152
tt0033910,6.3,325
tt0033912,6.0,123
tt0033914,6.6,18
tt0033915,6.2,38
tt0033916,6.2,417
tt0033917,8.2,9
tt0033918,7.0,891
tt0033919,6.1,18
tt0033922,6.5,8394
tt0033923,6.3,88
tt0033924,6.8,24
tt0033925,6.8,6
tt0033926,6.2,195
tt0033927,6.1,7
tt0033928,6.1,208
tt0033929,5.2,44
tt0033930,6.4,15
tt0033932,5.8,253
tt0033934,7.6,14
tt0033936,7.2,8
tt0033940,6.6,12
tt0033941,5.7,155
tt0033942,6.2,208
tt0033944,6.2,99
tt0033945,7.4,1965
tt0033946,6.3,18
tt0033947,6.7,40
tt0033948,7.0,119
tt0033949,6.1,144
tt0033950,6.7,251
tt0033954,6.8,78
tt0033955,5.9,245
tt0033957,5.4,34
tt0033958,6.2,118
tt0033959,7.4,48
tt0033960,6.5,13
tt0033963,7.3,491
tt0033966,5.8,128
tt0033967,5.1,8
tt0033968,6.0,169
tt0033973,7.0,168
tt0033975,5.0,24
tt0033976,5.9,46
tt0033979,7.0,5
tt0033980,7.0,963
tt0033981,6.9,65
tt0033982,6.2,37
tt0033986,6.3,125
tt0033987,6.9,1177
tt0033988,7.9,10
tt0033989,6.3,77
tt0033990,6.7,6
tt0033991,7.4,5
tt0033992,5.2,6
tt0033993,6.9,28
tt0033994,8.0,594
tt0033995,7.6,40
tt0033996,6.2,131
tt0033998,5.6,188
tt0034000,5.8,143
tt0034002,5.8,48
tt0034004,7.7,21
tt0034006,6.4,10
tt0034007,7.9,14
tt0034009,4.2,19
tt0034010,6.4,171
tt0034011,6.3,172
tt0034012,7.2,5529
tt0034013,6.4,249
tt0034014,7.0,6
tt0034015,6.5,31
tt0034018,6.0,28
tt0034019,8.4,8
tt0034020,7.2,21
tt0034021,6.9,22
tt0034023,6.7,110
tt0034027,7.3,1196
tt0034030,6.7,94
tt0034031,5.9,7
tt0034032,8.3,6
tt0034033,5.6,221
tt0034035,6.5,6
tt0034045,4.3,29
tt0034053,5.2,24
tt0034054,7.0,5
tt0034055,6.1,1383
tt0034056,5.3,39
tt0034057,5.7,27
tt0034059,3.8,9
tt0034063,6.9,86
tt0034064,6.9,507
tt0034065,5.8,188
tt0034071,6.5,62
tt0034073,7.4,19
tt0034074,6.8,27
tt0034075,6.4,29
tt0034076,5.8,414
tt0034078,6.4,855
tt0034080,6.0,7
tt0034081,5.1,23
tt0034083,6.2,24
tt0034084,4.4,7
tt0034085,7.3,10
tt0034086,7.2,43
tt0034087,6.2,30
tt0034088,6.7,60
tt0034089,5.4,45
tt0034091,7.0,2078
tt0034092,7.2,397
tt0034093,7.3,795
tt0034094,5.5,56
tt0034096,6.3,35
tt0034100,6.7,28
tt0034101,4.8,6
tt0034102,6.5,54
tt0034103,5.6,45
tt0034104,5.8,104
tt0034105,6.7,103
tt0034106,6.1,81
tt0034107,5.3,26
tt0034108,5.3,27
tt0034109,6.1,36
tt0034110,6.6,301
tt0034111,5.0,23
tt0034112,6.1,76
tt0034113,6.2,87
tt0034114,6.2,10
tt0034115,6.0,386
tt0034116,7.1,2646
tt0034117,5.9,89
tt0034118,6.3,10
tt0034119,6.4,67
tt0034120,6.1,119
tt0034123,6.0,7
tt0034124,6.1,38
tt0034131,6.3,7
tt0034133,6.1,21
tt0034134,7.0,11
tt0034136,4.6,33
tt0034137,6.8,6
tt0034142,7.2,40
tt0034145,6.2,575
tt0034146,5.8,409
tt0034147,6.8,19
tt0034148,7.0,28
tt0034149,7.3,13
tt0034154,6.7,15
tt0034155,6.0,7
tt0034157,6.4,10
tt0034158,7.8,9
tt0034161,5.7,49
tt0034162,7.5,2783
tt0034163,5.9,42
tt0034164,4.7,39
tt0034165,6.8,49
tt0034166,7.1,97
tt0034167,7.8,14023
tt0034169,6.6,20
tt0034172,7.3,4794
tt0034173,5.7,349
tt0034175,6.8,2300
tt0034177,4.4,7
tt0034178,6.7,107
tt0034179,6.5,28
tt0034181,5.5,13
tt0034182,7.0,1657
tt0034183,6.1,164
tt0034184,7.4,511
tt0034185,6.1,54
tt0034187,6.5,63
tt0034188,6.3,28
tt0034189,5.2,21
tt0034190,7.2,6
tt0034191,6.0,69
tt0034192,6.8,53
tt0034193,6.7,63
tt0034195,6.2,90
tt0034196,5.9,20
tt0034197,7.2,179
tt0034198,6.3,471
tt0034199,6.8,340
tt0034201,5.7,16
tt0034203,6.7,285
tt0034204,6.5,472
tt0034208,6.9,318
tt0034214,6.0,7
tt0034217,6.8,32
tt0034220,6.0,63
tt0034221,5.2,27
tt0034222,5.6,45
tt0034223,6.8,226
tt0034224,6.0,1375
tt0034226,6.2,54
tt0034229,5.8,13
tt0034232,5.9,156
tt0034233,6.8,97
tt0034234,6.2,13
tt0034235,6.2,76
tt0034236,7.4,2757
tt0034237,6.0,5
tt0034240,8.1,21477
tt0034241,7.3,1217
tt0034242,5.8,629
tt0034243,5.5,113
tt0034244,4.8,100
tt0034245,6.8,43
tt0034246,5.5,112
tt0034248,7.4,28649
tt0034249,6.7,156
tt0034251,7.1,1359
tt0034252,4.6,48
tt0034253,5.2,110
tt0034255,6.8,11
tt0034258,4.5,16
tt0034259,6.4,38
tt0034260,7.0,77
tt0034262,6.7,153
tt0034264,6.2,178
tt0034265,6.7,19
tt0034266,6.9,2587
tt0034268,6.8,338
tt0034269,6.8,1016
tt0034270,6.9,15
tt0034272,7.3,3525
tt0034273,6.8,629
tt0034274,6.8,1958
tt0034275,7.2,26
tt0034276,5.9,55
tt0034277,7.3,5250
tt0034278,6.2,169
tt0034279,4.9,56
tt0034280,4.9,109
tt0034281,6.6,846
tt0034282,6.2,147
tt0034284,7.0,18
tt0034285,5.7,65
tt0034286,6.6,241
tt0034287,5.6,47
tt0034288,6.4,18
tt0034289,6.6,11
tt0034290,6.6,48
tt0034293,6.6,14
tt0034296,6.6,171
tt0034297,6.6,1779
tt0034298,7.5,910
tt0034299,6.6,902
tt0034300,6.7,23
tt0034301,7.3,12
tt0034302,4.8,10
tt0034303,7.0,2218
tt0034304,5.0,12
tt0034306,2.7,26
tt0034308,6.9,34
tt0034309,6.2,35
tt0034311,6.8,24
tt0034313,5.1,10
tt0034315,6.8,25
tt0034318,6.8,140
tt0034319,7.0,7
tt0034320,6.9,75
tt0034324,5.9,13
tt0034325,6.7,10
tt0034327,7.1,9
tt0034328,6.4,1283
tt0034329,5.5,28
tt0034331,3.9,8
tt0034333,6.5,104
tt0034334,6.3,60
tt0034335,6.0,19
tt0034336,6.2,58
tt0034337,7.1,312
tt0034338,6.3,42
tt0034339,6.1,160
tt0034340,6.7,201
tt0034342,6.6,319
tt0034346,7.2,59
tt0034348,5.0,8
tt0034353,6.8,78
tt0034354,7.3,80
tt0034355,6.4,10
tt0034358,6.0,6
tt0034362,6.0,9
tt0034364,7.1,72
tt0034367,7.0,14
tt0034370,6.4,747
tt0034371,4.9,16
tt0034373,7.5,6
tt0034374,6.4,160
tt0034375,5.1,23
tt0034378,5.5,141
tt0034379,6.7,513
tt0034380,6.9,16
tt0034381,7.6,21
tt0034382,5.9,39
tt0034384,6.8,2112
tt0034385,5.7,7
tt0034386,6.2,900
tt0034388,6.7,7
tt0034389,6.9,745
tt0034390,6.6,31
tt0034391,7.1,111
tt0034392,6.1,104
tt0034393,6.5,60
tt0034394,6.2,101
tt0034395,6.4,7
tt0034396,6.5,37
tt0034398,7.4,20603
tt0034399,7.2,2261
tt0034402,6.8,50
tt0034403,6.1,23
tt0034404,3.4,9
tt0034405,6.5,1088
tt0034407,6.0,575
tt0034409,6.8,1912
tt0034410,6.5,40
tt0034411,6.3,240
tt0034415,6.9,2237
tt0034416,4.8,85
tt0034417,7.2,57
tt0034419,6.5,22
tt0034420,7.2,572
tt0034422,7.3,30
tt0034423,4.8,51
tt0034424,6.5,884
tt0034428,6.9,3876
tt0034431,6.7,69
tt0034432,6.4,74
tt0034433,6.6,271
tt0034434,5.2,5
tt0034435,6.8,77
tt0034439,7.2,78
tt0034441,6.7,62
tt0034443,7.1,46
tt0034444,7.7,41
tt0034445,6.6,426
tt0034446,6.7,32
tt0034449,7.1,3289
tt0034453,4.6,7
tt0034454,6.5,330
tt0034455,5.6,197
tt0034458,6.7,427
tt0034461,7.7,1392
tt0034463,5.7,18
tt0034465,6.2,1086
tt0034467,6.3,38
tt0034468,5.3,21
tt0034469,5.1,107
tt0034470,5.1,18
tt0034471,7.2,20
tt0034473,5.6,82
tt0034475,6.0,7
tt0034476,6.2,16
tt0034477,6.2,70
tt0034478,7.4,2385
tt0034479,7.1,26
tt0034480,6.1,59
tt0034481,6.8,53
tt0034483,3.5,6
tt0034484,7.2,49
tt0034485,6.8,1229
tt0034486,5.2,184
tt0034488,6.5,184
tt0034490,4.0,6
tt0034491,5.8,39
tt0034492,7.3,116003
tt0034493,7.8,2080
tt0034494,6.3,56
tt0034497,4.7,15
tt0034500,5.8,34
tt0034501,7.4,11
tt0034503,6.2,6
tt0034504,6.5,64
tt0034505,6.7,83
tt0034506,7.2,58
tt0034507,6.3,214
tt0034508,6.6,17
tt0034509,6.5,58
tt0034510,6.5,84
tt0034512,5.5,149
tt0034513,6.8,647
tt0034514,6.5,1057
tt0034516,6.3,39
tt0034517,3.2,6
tt0034520,5.8,19
tt0034521,4.3,888
tt0034522,6.9,3572
tt0034525,6.6,190
tt0034526,6.5,122
tt0034527,6.9,145
tt0034529,4.4,14
tt0034530,6.2,5
tt0034532,7.0,8
tt0034533,7.4,12
tt0034534,6.7,10
tt0034535,4.8,16
tt0034536,6.0,30
tt0034537,6.1,32
tt0034538,5.3,158
tt0034540,5.9,659
tt0034541,6.3,45
tt0034542,5.8,8
tt0034543,6.2,146
tt0034544,5.7,18
tt0034545,6.3,362
tt0034546,5.4,850
tt0034548,6.4,11
tt0034549,6.7,57
tt0034551,6.1,77
tt0034555,6.2,107
tt0034557,6.5,13
tt0034558,6.1,83
tt0034560,6.4,22
tt0034564,6.7,6
tt0034565,6.2,270
tt0034566,6.8,6
tt0034567,5.0,83
tt0034568,6.7,63
tt0034570,6.2,275
tt0034572,6.2,19
tt0034574,5.3,6
tt0034575,6.9,120
tt0034577,6.9,83
tt0034578,6.5,1258
tt0034579,6.3,26
tt0034581,6.0,30
tt0034583,8.5,469639
tt0034584,6.5,32
tt0034586,7.6,1093
tt0034587,7.4,17103
tt0034588,5.4,8
tt0034591,7.8,2063
tt0034592,6.4,13
tt0034593,6.3,425
tt0034597,7.0,153
tt0034602,5.6,62
tt0034603,6.6,21
tt0034604,7.5,13
tt0034608,6.1,21
tt0034613,4.4,2511
tt0034614,6.8,36
tt0034617,6.7,254
tt0034618,6.7,415
tt0034619,6.8,46
tt0034621,5.2,31
tt0034622,6.8,969
tt0034627,5.7,22
tt0034628,7.3,20
tt0034629,2.8,13
tt0034633,5.1,18
tt0034636,6.1,289
tt0034637,4.6,124
tt0034638,6.4,111
tt0034639,6.1,330
tt0034640,5.9,47
tt0034643,6.2,102
tt0034645,5.7,54
tt0034646,6.9,1778
tt0034647,6.2,24
tt0034650,5.7,58
tt0034652,4.8,17
tt0034653,6.6,21
tt0034659,5.8,62
tt0034660,5.6,43
tt0034664,6.5,74
tt0034676,5.1,16
tt0034677,6.6,57
tt0034678,6.7,61
tt0034679,6.4,24
tt0034680,6.2,138
tt0034681,6.2,381
tt0034684,4.9,13
tt0034688,6.2,6
tt0034689,6.4,16
tt0034690,5.4,23
tt0034691,6.9,71
tt0034694,7.2,1703
tt0034695,6.5,254
tt0034698,7.1,65
tt0034701,7.7,530
tt0034703,6.3,49
tt0034704,7.3,44
tt0034707,5.8,157
tt0034711,6.8,1010
tt0034716,6.5,697
tt0034717,6.5,608
tt0034724,4.8,10
tt0034725,6.2,14
tt0034726,5.7,9
tt0034729,5.8,25
tt0034730,4.8,92
tt0034732,6.4,634
tt0034734,7.1,1391
tt0034736,6.8,325
tt0034738,5.4,9
tt0034739,6.0,121
tt0034740,6.9,140
tt0034741,5.2,91
tt0034742,6.8,3152
tt0034743,4.3,60
tt0034745,6.4,151
tt0034746,7.2,2754
tt0034748,4.6,73
tt0034749,7.0,213
tt0034750,4.6,11
tt0034751,5.5,112
tt0034754,5.0,109
tt0034755,6.2,21
tt0034757,5.6,29
tt0034758,5.8,8
tt0034759,6.8,38
tt0034760,4.8,20
tt0034761,5.6,7
tt0034763,6.3,23
tt0034765,6.7,39
tt0034766,6.3,13
tt0034767,7.2,64
tt0034770,6.7,604
tt0034774,7.7,9
tt0034775,4.5,35
tt0034777,6.3,64
tt0034778,7.7,2849
tt0034779,7.0,87
tt0034780,7.1,1292
tt0034781,7.0,103
tt0034782,5.1,10
tt0034784,7.0,33
tt0034785,6.9,73
tt0034786,6.2,4817
tt0034787,6.7,10
tt0034789,7.0,38
tt0034793,6.2,28
tt0034794,6.7,63
tt0034796,5.8,17
tt0034797,6.9,38
tt0034798,7.1,4803
tt0034800,6.3,171
tt0034801,6.8,342
tt0034804,5.2,72
tt0034805,6.3,33
tt0034808,6.6,650
tt0034809,4.9,7
tt0034810,6.3,265
tt0034811,6.0,22
tt0034812,6.7,560
tt0034813,6.8,69
tt0034814,6.9,218
tt0034815,6.1,114
tt0034816,6.2,8
tt0034817,6.9,11
tt0034820,7.3,114
tt0034821,4.6,16
tt0034824,6.6,19
tt0034825,6.6,23
tt0034826,5.4,25
tt0034827,6.9,16
tt0034828,7.2,961
tt0034831,5.7,28
tt0034832,6.2,57
tt0034833,6.6,74
tt0034838,6.2,17
tt0034839,5.9,18
tt0034840,5.7,9
tt0034842,7.1,113
tt0034844,7.6,34
tt0034846,6.0,472
tt0034847,5.9,231
tt0034848,6.1,47
tt0034850,6.2,319
tt0034853,6.5,32
tt0034854,4.9,63
tt0034855,7.8,41
tt0034856,6.4,769
tt0034857,4.9,255
tt0034862,7.5,11655
tt0034863,6.8,58
tt0034864,6.9,56
tt0034866,6.7,59
tt0034867,6.3,75
tt0034869,4.9,24
tt0034871,5.2,23
tt0034872,8.1,10
tt0034876,7.2,59
tt0034878,4.7,11
tt0034880,6.2,50
tt0034881,7.2,5930
tt0034882,6.1,402
tt0034883,5.5,78
tt0034884,5.3,25
tt0034885,6.8,10
tt0034886,5.9,145
tt0034889,6.4,987
tt0034890,7.5,3606
tt0034891,7.3,4545
tt0034893,7.0,273
tt0034898,5.4,36
tt0034902,6.1,1358
tt0034904,5.8,91
tt0034905,6.0,218
tt0034907,5.5,56
tt0034908,5.1,18
tt0034909,6.4,130
tt0034910,7.0,13
tt0034915,5.4,18
tt0034916,7.0,31
tt0034917,4.8,62
tt0034918,6.1,27
tt0034919,6.9,619
tt0034920,6.2,157
tt0034921,5.6,48
tt0034922,6.6,3431
tt0034923,7.2,650
tt0034926,6.2,336
tt0034927,6.4,8
tt0034928,6.8,3393
tt0034929,3.1,101
tt0034930,6.1,57
tt0034931,6.1,147
tt0034932,6.6,61
tt0034933,5.5,27
tt0034934,7.2,104
tt0034936,6.8,1925
tt0034941,6.9,762
tt0034943,5.7,80
tt0034944,6.7,32
tt0034945,5.1,17
tt0034946,7.6,3579
tt0034947,7.6,17
tt0034948,3.8,37
tt0034949,6.4,22
tt0034950,5.4,12
tt0034953,5.2,44
tt0034955,6.6,35
tt0034957,6.3,11
tt0034958,5.9,18
tt0034959,5.8,341
tt0034960,6.8,121
tt0034961,6.4,541
tt0034963,6.4,122
tt0034964,5.4,12
tt0034965,7.4,2037
tt0034967,6.6,19
tt0034968,5.1,137
tt0034969,4.4,17
tt0034971,6.6,11
tt0034972,7.2,37
tt0034973,6.7,458
tt0034975,6.3,12
tt0034976,6.4,145
tt0034982,6.0,17
tt0034983,4.5,15
tt0034985,5.4,451
tt0034986,6.9,19
tt0034988,5.8,82
tt0034990,6.1,13
tt0034991,5.3,18
tt0034993,7.5,20
tt0034994,5.8,14
tt0034995,4.4,10
tt0034996,7.0,75
tt0034997,5.7,172
tt0034998,6.7,226
tt0034999,6.5,15
tt0035001,6.8,447
tt0035002,4.2,34
tt0035003,5.0,40
tt0035004,6.1,17
tt0035005,6.4,78
tt0035006,4.9,33
tt0035007,5.2,220
tt0035008,7.1,17
tt0035009,3.2,1363
tt0035010,6.0,24
tt0035013,5.8,12
tt0035015,7.9,19884
tt0035016,6.9,338
tt0035017,7.5,969
tt0035018,6.4,325
tt0035019,7.5,5394
tt0035020,6.8,991
tt0035021,7.0,111
tt0035023,5.6,26
tt0035024,6.2,8
tt0035025,6.9,47
tt0035026,6.7,9
tt0035027,6.7,377
tt0035028,6.0,46
tt0035029,5.2,10
tt0035030,6.6,7
tt0035031,5.3,171
tt0035032,5.8,18
tt0035033,7.0,102
tt0035034,6.8,1126
tt0035039,6.7,109
tt0035040,6.5,27
tt0035042,6.2,17
tt0035044,7.6,173
tt0035045,6.3,17
tt0035048,5.8,86
tt0035049,6.1,100
tt0035051,6.2,134
tt0035052,6.2,213
tt0035053,8.3,9
tt0035057,5.1,40
tt0035058,6.5,20
tt0035059,5.9,156
tt0035060,6.4,170
tt0035061,6.4,144
tt0035067,5.9,25
tt0035068,6.5,366
tt0035069,6.2,22
tt0035070,7.4,19
tt0035074,4.9,114
tt0035075,6.7,94
tt0035078,6.8,676
tt0035080,5.5,22
tt0035082,6.9,1195
tt0035085,6.8,142
tt0035087,6.6,7
tt0035089,5.3,19
tt0035090,5.8,9
tt0035092,7.1,447
tt0035093,7.6,14043
tt0035094,7.6,15
tt0035095,6.5,100
tt0035096,5.8,2329
tt0035098,6.4,98
tt0035099,7.6,7
tt0035100,7.2,1054
tt0035102,6.0,174
tt0035103,6.4,518
tt0035104,5.9,22
tt0035105,7.1,1184
tt0035106,5.7,41
tt0035107,6.0,130
tt0035112,6.4,268
tt0035113,6.1,250
tt0035114,6.9,426
tt0035116,6.1,19
tt0035118,6.5,21
tt0035119,6.5,20
tt0035121,6.8,140
tt0035122,6.2,38
tt0035123,6.4,444
tt0035124,6.4,990
tt0035125,6.1,30
tt0035126,6.1,26
tt0035127,6.6,73
tt0035128,6.4,25
tt0035130,7.1,169
tt0035131,7.2,99
tt0035132,5.9,14
tt0035133,6.9,28
tt0035134,5.7,73
tt0035137,7.1,7
tt0035139,6.2,8
tt0035140,8.0,13357
tt0035142,5.6,25
tt0035143,6.7,87
tt0035144,5.0,22
tt0035147,3.9,14
tt0035149,5.6,67
tt0035150,6.4,102
tt0035151,6.5,2322
tt0035152,5.7,113
tt0035153,7.1,1648
tt0035154,6.9,22
tt0035155,5.2,39
tt0035156,6.0,8
tt0035157,7.0,736
tt0035158,6.5,28
tt0035160,7.8,6010
tt0035162,5.8,36
tt0035164,7.2,18
tt0035165,6.6,43
tt0035166,6.6,8
tt0035167,5.6,88
tt0035168,5.5,8
tt0035169,7.7,9688
tt0035170,6.0,329
tt0035171,6.0,140
tt0035172,5.5,23
tt0035173,7.5,1972
tt0035177,6.4,18
tt0035181,7.2,123
tt0035182,7.2,15
tt0035183,5.8,117
tt0035184,7.4,64
tt0035185,5.3,109
tt0035186,7.4,52
tt0035189,7.2,391
tt0035190,5.1,67
tt0035191,5.8,158
tt0035193,5.9,49
tt0035194,5.8,13
tt0035195,6.7,931
tt0035199,5.0,9
tt0035204,6.8,13
tt0035205,5.6,128
tt0035206,7.3,41
tt0035207,6.2,9
tt0035208,4.8,19
tt0035209,7.1,1534
tt0035211,7.7,9010
tt0035215,2.6,8
tt0035216,6.6,17
tt0035217,5.3,32
tt0035218,6.0,325
tt0035220,4.9,93
tt0035228,7.8,1014
tt0035230,7.5,278
tt0035231,7.5,8
tt0035233,6.4,223
tt0035236,6.7,23
tt0035237,5.8,8
tt0035238,8.0,6256
tt0035239,5.1,32
tt0035241,3.0,507
tt0035243,6.7,18
tt0035244,6.8,2589
tt0035245,4.9,10
tt0035247,6.8,125
tt0035248,5.1,26
tt0035249,6.0,40
tt0035250,6.1,1229
tt0035251,6.5,35
tt0035252,7.1,1274
tt0035253,5.7,32
tt0035254,7.1,45
tt0035255,6.7,59
tt0035258,6.8,599
tt0035259,6.6,1044
tt0035261,6.4,57
tt0035262,7.3,4647
tt0035263,6.5,51
tt0035264,6.4,81
tt0035265,3.5,10
tt0035266,6.9,71
tt0035270,5.0,24
tt0035272,7.0,1472
tt0035273,5.6,55
tt0035276,6.5,14
tt0035277,6.4,11
tt0035278,7.1,8
tt0035279,7.2,20857
tt0035280,7.0,46
tt0035282,6.0,67
tt0035284,6.3,20
tt0035289,5.6,46
tt0035292,5.6,10
tt0035293,6.6,21
tt0035294,7.0,16
tt0035297,5.9,15
tt0035298,6.8,52
tt0035299,7.9,42
tt0035300,6.1,156
tt0035301,5.5,311
tt0035304,6.5,32
tt0035307,6.1,224
tt0035308,5.7,239
tt0035309,6.5,311
tt0035310,5.8,16
tt0035311,7.7,36
tt0035312,5.6,5
tt0035313,6.0,6
tt0035315,5.8,6
tt0035316,5.6,82
tt0035317,6.8,4805
tt0035318,6.8,3662
tt0035320,6.4,422
tt0035322,5.9,94
tt0035324,5.8,48
tt0035326,5.7,26
tt0035334,5.7,45
tt0035335,5.9,111
tt0035336,6.5,57
tt0035337,6.7,24
tt0035338,6.0,139
tt0035339,7.0,7
tt0035340,4.7,15
tt0035344,7.6,24
tt0035345,7.0,438
tt0035346,6.3,6
tt0035347,5.1,52
tt0035353,4.2,19
tt0035355,5.7,7
tt0035356,6.1,613
tt0035357,5.4,22
tt0035358,5.5,42
tt0035359,6.6,10
tt0035360,7.2,1261
tt0035361,6.4,191
tt0035362,6.4,74
tt0035363,6.5,42
tt0035364,6.4,71
tt0035365,6.1,21
tt0035368,2.5,26
tt0035369,6.8,2072
tt0035370,6.9,514
tt0035371,6.0,56
tt0035372,7.1,217
tt0035373,7.1,7
tt0035374,7.9,8
tt0035376,6.0,43
tt0035377,6.1,16
tt0035378,5.6,59
tt0035379,6.8,443
tt0035380,6.6,56
tt0035381,5.5,13
tt0035384,8.4,21
tt0035386,5.4,226
tt0035387,9.0,28
tt0035388,6.5,270
tt0035389,7.4,14
tt0035391,4.7,119
tt0035393,6.0,136
tt0035394,5.2,11
tt0035396,6.5,65
tt0035397,6.3,58
tt0035400,7.2,30
tt0035402,5.3,15
tt0035403,6.2,99
tt0035405,6.4,138
tt0035406,5.1,15
tt0035408,6.3,39
tt0035410,5.9,30
tt0035412,5.3,13
tt0035413,7.0,393
tt0035415,7.4,1725
tt0035417,7.6,6356
tt0035419,6.9,2912
tt0035421,6.5,194
tt0035423,6.4,73604
tt0035424,4.4,5
tt0035425,5.2,60
tt0035426,6.2,21
tt0035427,6.3,82
tt0035428,5.9,484
tt0035429,7.6,2823
tt0035430,4.4,181
tt0035431,6.9,925
tt0035432,7.5,7139
tt0035433,5.9,109
tt0035434,5.7,65
tt0035437,6.0,32
tt0035438,6.3,368
tt0035439,6.3,42
tt0035440,6.8,553
tt0035441,6.1,43
tt0035442,4.3,6
tt0035443,6.9,144
tt0035445,6.3,188
tt0035446,8.2,23009
tt0035447,6.1,658
tt0035448,5.3,39
tt0035450,6.7,77
tt0035452,6.6,92
tt0035453,4.6,127
tt0035454,4.7,52
tt0035455,6.1,8
tt0035457,5.0,28
tt0035458,7.5,11
tt0035460,6.3,1331
tt0035461,7.0,12
tt0035462,5.9,89
tt0035463,6.3,107
tt0035464,6.9,46
tt0035466,4.6,11
tt0035467,6.1,18
tt0035468,5.4,35
tt0035469,5.4,28
tt0035470,4.2,33
tt0035471,7.4,8
tt0035474,7.2,22
tt0035475,6.4,34
tt0035477,6.0,304
tt0035479,5.1,41
tt0035480,5.9,155
tt0035481,6.0,19
tt0035484,6.9,15
tt0035485,7.4,52
tt0035486,6.7,7
tt0035487,6.9,90
tt0035488,6.2,11
tt0035489,6.2,982
tt0035494,6.4,151
tt0035495,5.4,13
tt0035500,7.3,59
tt0035501,7.0,29
tt0035502,6.0,242
tt0035504,6.8,214
tt0035505,6.2,51
tt0035506,6.0,25
tt0035507,6.3,7
tt0035508,8.2,6
tt0035510,6.5,40
tt0035512,6.8,23
tt0035515,6.3,46
tt0035517,7.6,24
tt0035520,7.2,23
tt0035521,7.4,1690
tt0035525,5.8,17
tt0035526,5.3,44
tt0035530,6.9,1608
tt0035531,6.7,286
tt0035532,6.0,60
tt0035533,6.5,79
tt0035534,6.2,8
tt0035537,6.2,309
tt0035538,6.0,65
tt0035539,5.1,9
tt0035540,7.5,49
tt0035542,6.4,20
tt0035543,7.3,41
tt0035544,5.6,57
tt0035545,6.6,23
tt0035548,7.6,34
tt0035550,6.8,41
tt0035551,6.3,84
tt0035552,6.8,453
tt0035553,6.0,582
tt0035555,7.7,1992
